pH,CO2,HCO3,CO3,H,OH,DIC,CO2_frac,HCO3_frac,CO3_frac
11.21,1.187144026910297e-09,9.212205263445502e-05,0.0009078767602272003,6.584763167846753e-12,0.0017658330580622237,0.001000000000005682,1.1871440269035515e-06,0.09212205263393157,0.9078767602220416
11.22,1.1342297406439219e-09,9.00967488814967e-05,0.0009099021168944458,6.436625361745927e-12,0.0018075703023267093,0.0010000000000056832,1.134229740637476e-06,0.09009674888098466,0.9099021168892747
11.23,1.08359287005155e-09,8.810981287587447e-05,0.0009118891035369398,6.2918431801283794e-12,0.0018503029388193858,0.0010000000000056843,1.0835928700453907e-06,0.08810981287537363,0.9118891035317563
11.24,1.0351394786202846e-09,8.616070892786607e-05,0.0009138382559383427,6.150340517748792e-12,0.001894055098807863,0.0010000000000056873,1.0351394786143974e-06,0.08616070892737604,0.9138382559331454
11.25,9.887792860592703e-10,8.424890149806562e-05,0.0009157501097283388,6.012042988598453e-12,0.0019388515131253537,0.0010000000000056906,9.887792860536436e-07,0.0842489014975862,0.9157501097231276
11.26,9.444255382717684e-10,8.237385556776414e-05,0.0009176252000123922,5.876877887282885e-12,0.001984717527524536,0.0010000000000056947,9.444255382663903e-07,0.08237385556729505,0.9176252000071666
11.27,9.019948812421175e-10,8.053503699269482e-05,0.0009194640610181225,5.744774151266104e-12,0.002031679118437069,0.0010000000000056986,9.019948812369774e-07,0.08053503699223588,0.9194640610128828
11.28,8.614072387613325e-10,7.87319128404588e-05,0.0009212672257580057,5.61566232396206e-12,0.0020797629091498073,0.0010000000000057034,8.614072387564196e-07,0.07873191284000976,0.9212672257527514
11.290000000000001,8.225856939138361e-10,7.696395171196111e-05,0.000923035225708054,5.4894745186541044e-12,0.0021289961864091947,0.001000000000005709,8.225856939091399e-07,0.07696395171152172,0.9230352257027844
11.3,7.854563742470335e-10,7.523062404719698e-05,0.0009247685905021424,5.36614438322341e-12,0.002179406917465197,0.0010000000000057135,7.854563742425457e-07,0.07523062404676716,0.9247685904968587
11.31,7.499483405447649e-10,7.35314024157436e-05,0.0009264678476416346,5.245607065668441e-12,0.0022310237675671734,0.0010000000000057188,7.499483405404762e-07,0.07353140241532309,0.9264678476363363
11.32,7.159934791253126e-10,7.186576179231862e-05,0.0009281335222199239,5.1277991803972965e-12,0.002283876117923536,0.0010000000000057216,7.15993479121216e-07,0.07186576179190743,0.9281335222146135
11.33,6.835263975840246e-10,7.023317981777104e-05,0.0009297661366615562,5.0126587752756085e-12,0.0023379940841383204,0.0010000000000057248,6.835263975801116e-07,0.07023317981736897,0.9297661366562334
11.34,6.524843239007886e-10,6.863313704588242e-05,0.000931366210475521,4.900125299412826e-12,0.002393408535137303,0.0010000000000057272,6.524843238970516e-07,0.06863313704548935,0.9313662104701869
11.35,6.228070088323547e-10,6.706511717635684e-05,0.0009329342600223637,4.790139571670357e-12,0.0024501511125973948,0.0010000000000057294,6.228070088287864e-07,0.0670651171759726,0.9329342600170186
11.36,5.944366315097169e-10,6.55286072743807e-05,0.0009344707982947184,4.682643749875074e-12,0.0025082542508927308,0.0010000000000057307,5.944366315063103e-07,0.06552860727400517,0.9344707982893632
11.370000000000001,5.673177081610091e-10,6.4023097977143e-05,0.0009359763347108795,4.5775813007224905e-12,0.002567751197571994,0.0010000000000057307,5.673177081577579e-07,0.06402309797677609,0.9359763347055157
11.38,5.413970038808661e-10,6.254808368769756e-05,0.0009374513749210286,4.474896970354014e-12,0.002628676034381143,0.00100000000000573,5.413970038777639e-07,0.06254808368733916,0.937451374915657
11.39,5.16623447367384e-10,6.110306275655684e-05,0.000938896420625727,4.374536755592856e-12,0.0026910636988468403,0.0010000000000057311,5.166234473644232e-07,0.06110306275620665,0.9388964206203461
11.4,4.929480485488648e-10,5.9687537651403195e-05,0.0009403119694062783,4.276447875824188e-12,0.0027549500064357694,0.00100000000000573,4.929480485460402e-07,0.05968753765106118,0.9403119694008903
11.41,4.703238190228838e-10,5.8301015115308436e-05,0.0009416985145666028,4.180578745504659e-12,0.0028203716733057275,0.0010000000000057302,4.703238190201888e-07,0.058301015114974354,0.9416985145612067
11.42,4.4870569523109953e-10,5.694300631383196e-05,0.0009430565449862023,4.086878947287382e-12,0.0028873663396647834,0.0010000000000057294,4.487056952285287e-07,0.05694300631350571,0.9430565449807992
11.43,4.280504642942701e-10,5.5613026971400026e-05,0.0009443865449838676,3.995299205748339e-12,0.002955972593755139,0.001000000000005732,4.280504642918165e-07,0.05561302697108125,0.9443865449784543
11.44,4.0831669243251405e-10,5.4310597497311624e-05,0.0009456889941917296,3.905791361700894e-12,0.0030262299964791814,0.0010000000000057337,4.083166924301729e-07,0.05431059749700022,0.9456889941863073
11.450000000000001,3.894646558973784e-10,5.3035243101777644e-05,0.0009469643674393059,3.818308347084956e-12,0.003098179106685034,0.0010000000000057394,3.894646558951431e-07,0.053035243101473256,0.9469643674338709
11.46,3.714562743429043e-10,5.178649390233785e-05,0.0009482131346471347,3.732804160418254e-12,0.003171861507130017,0.001000000000005747,3.7145627434076956e-07,0.05178649390204024,0.9482131346416854
11.47,3.542550465641869e-10,5.056388502102692e-05,0.0009494357607296843,3.6492338427965e-12,0.0032473198311408907,0.0010000000000057578,3.5425504656214715e-07,0.050563885020735784,0.9494357607242176
11.48,3.378259885332538e-10,4.936695667264784e-05,0.0009506327055071385,3.5675534544308786e-12,0.0033245977899897766,0.001000000000005775,3.378259885313029e-07,0.04936695667236275,0.9506327055016487
11.49,3.2213557366301926e-10,4.8195254244501756e-05,0.0009518044236257212,3.4877200517101075e-12,0.0034037402010057907,0.0010000000000057966,3.2213557366115197e-07,0.048195254244222385,0.951804423620204
11.5,3.071516752315684e-10,4.704832836792088e-05,0.0009529513644862298,3.409691664775792e-12,0.0034847930164427746,0.0010000000000058259,3.07151675229779e-07,0.04704832836764678,0.952951364480678
11.51,2.9284351090023603e-10,4.592573498193952e-05,0.0009540739721804151,3.3334272755992696e-12,0.0035678033531238887,0.0010000000000058656,2.9284351089851836e-07,0.04592573498167014,0.9540739721748189
11.52,2.791815892602466e-10,4.4827035389440405e-05,0.0009551726854348863,3.258886796548856e-12,0.0036528195228847766,0.0010000000000059159,2.79181589258595e-07,0.044827035389175214,0.9551726854292356
11.53,2.661376583440503e-10,4.3751796306093264e-05,0.0009562479375622285,3.1860310494364227e-12,0.0037398910638373356,0.00100000000000598,2.661376583424588e-07,0.043751796305831626,0.95624793755651
11.540000000000001,2.536846560389031e-10,4.269958990240847e-05,0.0009573001564189975,3.114821745032627e-12,0.003829068772476984,0.001000000000006062,2.5368465603736525e-07,0.04269958990214962,0.9573001564131943
11.55,2.4179666234149426e-10,4.166999383921225e-05,0.0009583297643702909,3.0452214630402304e-12,0.0039204047366566104,0.0010000000000061654,2.417966623400035e-07,0.04166999383895534,0.9583297643643823
11.56,2.304488533939672e-10,4.066259129684248e-05,0.0009593371782605953,2.9771936325152616e-12,0.004013952369451832,0.0010000000000062912,2.304488533925174e-07,0.04066259129658666,0.9593371782545599
11.57,2.1961745724293037e-10,3.967697099836526e-05,0.0009603228093906259,2.910702512726063e-12,0.004109766443941612,0.0010000000000064484,2.1961745724151418e-07,0.039676970998109407,0.9603228093844334
11.58,2.0927971126457452e-10,3.871272722708963e-05,0.0009612870634998394,2.8457131744403584e-12,0.004207903128930375,0.0010000000000066403,2.0927971126318483e-07,0.03871272722683256,0.9612870634934562
11.59,1.9941382120032804e-10,3.776945983866681e-05,0.0009622303407543864,2.7821914816307367e-12,0.004308420025637525,0.0010000000000068745,1.9941382119895716e-07,0.03776945983840716,0.9622303407477716
11.6,1.8999892174891775e-10,3.6846774268035326e-05,0.0009631530357402046,2.7201040735892815e-12,0.00441137620538122,0.0010000000000071618,1.89998921747557e-07,0.036846774267771436,0.9631530357333067
11.61,1.8101503866210057e-10,3.594428153148071e-05,0.0009640555374609895,2.6594183474421514e-12,0.004516832248284656,0.0010000000000075088,1.8101503866074138e-07,0.03594428153121081,0.9640555374537506
11.620000000000001,1.7244305229268962e-10,3.5061598224059355e-05,0.0009649382293408174,2.6001024410550962e-12,0.004624850283032608,0.001000000000007929,1.7244305229132233e-07,0.035061598223781354,0.9649382293331664
11.63,1.6426466254490828e-10,3.419834651263524e-05,0.0009658014892311383,2.5421252163213695e-12,0.004735494027708294,0.0010000000000084362,1.642646625435225e-07,0.03419834651234674,0.9658014892229906
11.64,1.5646235517842267e-10,3.335415412476332e-05,0.0009666456894219283,2.485456242823202e-12,0.004848828831740315,0.0010000000000090468,1.5646235517700718e-07,0.03335415412446157,0.9666456894131833
11.65,1.4901936941881412e-10,3.2528654333655426e-05,0.0009674711966567575,2.430065781858805e-12,0.004964921718990828,0.0010000000000097823,1.4901936941735635e-07,0.032528654333337216,0.9674711966472934
11.66,1.4191966682853955e-10,3.172148593944557e-05,0.0009682783721515548,2.3759247708265347e-12,0.005083841432016769,0.0010000000000106673,1.4191966682702565e-07,0.03172148593910718,0.9682783721412259
11.67,1.3514790139375874e-10,3.0932293246972835e-05,0.0009690675716168551,2.3230048079583003e-12,0.005205658477537157,0.0010000000000117294,1.3514790139217355e-07,0.03093229324661002,0.9690675716054885
11.68,1.2868939078372617e-10,3.0160726040287908e-05,0.0009698391452833227,2.271278137394402e-12,0.0053304451731399855,0.0010000000000130013,1.2868939078205303e-07,0.030160726039895776,0.9698391452707135
11.69,1.225300887406888e-10,2.9406439554081127e-05,0.0009705934379303573,2.2207176345922914e-12,0.0054582756952635805,0.0010000000000145272,1.225300887389088e-07,0.02940643955365393,0.9705934379162573
11.700000000000001,1.166565585595369e-10,2.8669094442227557e-05,0.0009713307889175678,2.1712967920616333e-12,0.005589226128488106,0.001000000000016354,1.166565585576291e-07,0.028669094441758705,0.9713307889016828
11.71,1.1105594761766372e-10,2.794835674363204e-05,0.0009720515322189599,2.1229897054185208e-12,0.005723374516173644,0.0010000000000185397,1.1105594761560478e-07,0.027948356743113887,0.9720515322009384
11.72,1.0571596291669047e-10,2.7243897845551606e-05,0.0009727559964596439,2.0757710597517223e-12,0.005860800912483305,0.0010000000000211584,1.0571596291445369e-07,0.027243897844975166,0.972755996439062
11.73,1.0062484759897045e-10,2.6555394444567424e-05,0.0009734445049548752,2.029616116293895e-12,0.006001587435829234,0.0010000000000242903,1.0062484759652624e-07,0.026555394443922388,0.9734445049312299
11.74,9.577135840287216e-11,2.588252850537133e-05,0.0009741173757513098,1.984500699391167e-12,0.006145818323782217,0.0010000000000280394,9.577135840018678e-08,0.025882528504645598,0.974117375723996
11.75,9.11447440220567e-11,2.5224987217521992e-05,0.0009747749216702606,1.9404011837642383e-12,0.006293579989485566,0.0010000000000325265,9.114474401909208e-08,0.02522498721670151,0.9747749216385545
11.76,8.673472433505012e-11,2.4582462950323973e-05,0.0009754174503528462,1.8972944820546996e-12,0.0064449610796155285,0.0010000000000378944,8.673472433176336e-08,0.024582462949392436,0.9754174503158833
11.77,8.253147047250707e-11,2.3954653205973636e-05,0.0009760452643068795,1.8551580326500014e-12,0.006600052533931695,0.0010000000000443235,8.253147046884899e-08,0.023954653204911882,0.9760452642636177
11.78,7.852558569064748e-11,2.3341260571109844e-05,0.0009766586609553259,1.8139697877811702e-12,0.006758947646461977,0.0010000000000520213,7.852558568656246e-08,0.0233412605698956,0.9766586609045188
11.790000000000001,7.470808702039722e-11,2.274199266690374e-05,0.0009772579326862527,1.7737082018868847e-12,0.0069217421283680886,0.0010000000000612436,7.470808701582183e-08,0.022741992665510937,0.9772579326264019
11.8,7.107038766275082e-11,2.2156562097813037e-05,0.0009778433669040947,1.7343522202382636e-12,0.007088534172538498,0.0010000000000722955,7.107038765761276e-08,0.022156562096211217,0.977843366833401
11.81,6.760428010191265e-11,2.1584686399121347e-05,0.0009784152460821437,1.6958812678183626e-12,0.0072594245199578125,0.001000000000085545,6.760428009612944e-08,0.021584686397274882,0.978415245998445
11.82,6.430191990870971e-11,2.1026087983380633e-05,0.0009789738478161412,1.6582752384508754e-12,0.007434516527901737,0.0010000000001014419,6.43019199021868e-08,0.021026087981247707,0.9789738477168323
11.83,6.115581020818488e-11,2.0480494086016198e-05,0.000979519444886573,1.6215144841723958e-12,0.0076139162400097075,0.0010000000001283995,6.11558102003325e-08,0.02048049408338651,0.9795194447608032
11.84,5.815878678402351e-11,1.9947636709639216e-05,0.000980052305302188,1.585579804842925e-12,0.0077977324582871365,0.001000000000170614,5.8158786774100806e-08,0.01994763670623587,0.9800523051349773
11.85,5.530400379668019e-11,1.9427252567659785e-05,0.0009805726923458118,1.5504524379892159e-12,0.007986076817091936,0.0010000000002174754,5.5304003784652936e-08,0.019427252563434836,0.9805726921325615
11.86,5.258492009280811e-11,1.8919083027843464e-05,0.0009810808646543265,1.5161140488759157e-12,0.008179063859160682,0.00100000000026709,5.25849200787632e-08,0.018919083022790367,0.9810808643922896
11.870000000000001,4.999528607922776e-11,1.8422874054631062e-05,0.0009815770762671974,1.4825467207993492e-12,0.008376811113731866,0.0010000000003171146,4.9995286063373527e-08,0.0184228740487889,0.9815770759559249
11.88,4.7529131141712006e-11,1.7938376151133814e-05,0.0009820615766846358,1.4497329455990837e-12,0.008579439176824856,0.0010000000003649008,4.7529131124368584e-08,0.017938376144588087,0.9820615763262808
11.89,4.5180751586606667e-11,1.7465344300698344e-05,0.000982534610926243,1.4176556143823556e-12,0.008787071793735344,0.0010000000004076928,4.51807515681868e-08,0.01746534429357785,0.9825346105256707
11.9,4.294469908465905e-11,1.7003537908120904e-05,0.0009829964195900045,1.38629800845672e-12,0.008999835943808978,0.0010000000004428246,4.294469906564208e-08,0.01700353790059132,0.9829964191547095
11.91,4.081576959715067e-11,1.6552720740582322e-05,0.00098344723891164,1.3556437904662875e-12,0.009217861927557478,0.001000000000467992,4.081576957804921e-08,0.01655272073283578,0.9834472384513946
11.92,3.878899276518389e-11,1.6112660868373478e-05,0.0009838873008241433,1.3256769957269654e-12,0.009441283456182196,0.0010000000004815096,3.878899274650662e-08,0.016112660860615077,0.9838873003503921
11.93,3.685962174365019e-11,1.5683130605477627e-05,0.0009843168330175393,1.2963820237563959e-12,0.00967023774357359,0.0010000000004826387,3.6859621725860314e-08,0.01568313059790834,0.9843168325424699
11.94,3.5023123462109514e-11,1.5263906450070263e-05,0.0009847360589986586,1.267743629994214e-12,0.009904865600854797,0.0010000000004718522,3.502312344558378e-08,0.015263906442867955,0.9847360585340087
11.950000000000001,3.3275169295462915e-11,1.4854769024997032e-05,0.0009851451981510557,1.2397469177083893e-12,0.01014531153354129,0.001000000000451222,3.327516928044843e-08,0.014854769018294234,0.9851451977065365
11.96,3.16116261279282e-11,1.4455503018281677e-05,0.0009855444657947288,1.2123773300835907e-12,0.010391723841388895,0.0010000000004246367,3.1611626114504745e-08,0.01445550301214334,0.9855444653762305
11.97,3.002854779446917e-11,1.4065897123719813e-05,0.0009859340732458496,1.1856206424874747e-12,0.010644254721006777,0.0010000000003981173,3.0028547782514284e-08,0.014065897118119935,0.9859340728533322
11.98,2.8522166884407435e-11,1.3685743981605325e-05,0.000986314227876355,1.1594629549109936e-12,0.010903060371310813,0.0010000000003801272,2.8522166873565383e-08,0.013685743976403002,0.9863142275014302
11.99,2.7088886892529442e-11,1.3314840119635861e-05,0.000986685133173247,1.1338906845788845e-12,0.011168301101897881,0.0010000000003817697,2.7088886882187725e-08,0.013314840114552659,0.9866851327965603
12.0,2.5725274703562457e-11,1.2952985894040608e-05,0.0009870469887976947,1.1088905587264635e-12,0.01144014144442201,0.00100000000041701,2.572527469283476e-08,0.012952985888639083,0.9870469883860862
12.01,2.442805339642956e-11,1.2599985430971616e-05,0.000987399990643735,1.0844496075391948e-12,0.01171875026705615,0.00100000000050276,2.4428053384148112e-08,0.012599985424636848,0.9873999901473097
12.02,2.3194095355210915e-11,1.2255646568192929e-05,0.0009877443308967543,1.060555157251362e-12,0.012004300892126498,0.0010000000006590425,2.3194095339925022e-08,0.012255646560115937,0.9877443302457888
12.030000000000001,2.2020415674280696e-11,1.1919780797118408e-05,0.0009880801980914605,1.0371948233999987e-12,0.012296971217002014,0.0010000000009089945,2.202041565426426e-08,0.011919780786283394,0.988080197193301
12.040000000000001,2.090416584545751e-11,1.1592203205196863e-05,0.000988407777169453,1.014356504231528e-12,0.012596943838342624,0.0010000000012788158,2.0904165818724934e-08,0.011592203190372569,0.9884077759054616
12.05,1.9842627715668492e-11,1.1272732418720399e-05,0.000988727249536396,9.920283742565472e-13,0.012904406179783069,0.001000000001797744,1.9842627679996526e-08,0.011272732398454912,0.9887272477589174
12.06,1.88332077038809e-11,1.0961190546046442e-05,0.0009890387931184158,9.701988779503408e-13,0.013219550623159135,0.0010000000024976698,1.8833207656841765e-08,0.010961190518669008,0.9890387906481234
12.07,1.787343126662696e-11,1.0657403121283165e-05,0.000989342582418217,9.488567235955596e-13,0.013542574643370192,0.0010000000034129314,1.7873431205626167e-08,0.010657403084910179,0.9893425790416587
12.08,1.6960937601817326e-11,1.0361199048460223e-05,0.0009896387885710792,9.279908772639144e-13,0.013873680946979225,0.001000000004580477,1.696093752412814e-08,0.010361199001000987,0.9896387840380615
12.09,1.6093474580914483e-11,1.0072410546189497e-05,0.0009899275793994159,9.075905569338732e-13,0.014213077614653786,0.0010000000060390798,1.6093474483724707e-08,0.010072410485361406,0.9899275734211642
12.1,1.526889389999102e-11,9.79087309285107e-06,0.0009902091194666127,8.876452267412895e-13,0.014560978247553891,0.0010000000078283578,1.526889378046066e-08,0.009790873016204613,0.9902091117149016
12.11,1.4485146440584535e-11,9.516425372350694e-06,0.0009904835701326788,8.681445913600308e-13,0.014917602117775498,0.001000000009990176,1.4485146295875374e-08,0.00951642527727993,0.9904835602375737
12.120000000000001,1.3740277660356191e-11,9.24890910529177e-06,0.000990751077160122,8.490785905196145e-13,0.015283174323221734,0.0010000000000056914,1.374027766027799e-08,0.009248909105239131,0.9907510771544833
12.13,1.3032423999620952e-11,8.988169431209108e-06,0.0009910118175420598,8.304373935987701e-13,0.015657925945500882,0.001000000000005693,1.303242399954676e-08,0.008988169431157938,0.9910118175364181
12.14,1.2359807887932592e-11,8.734054237608802e-06,0.0009912659334082793,8.122113944349513e-13,0.016042094214648833,0.001000000000005696,1.2359807887862191e-08,0.008734054237559054,0.9912659334026331
12.15,1.1720734452557953e-11,8.486414499216903e-06,0.0009915135737857466,7.943912061604508e-13,0.016435922676026306,0.001000000000005698,1.1720734452491169e-08,0.008486414499168548,0.9915135737800971
12.16,1.1113587661846618e-11,8.24510413369039e-06,0.0009917548847584222,7.769676561996912e-13,0.016839661362995192,0.0010000000000057003,1.1113587661783267e-08,0.008245104133643391,0.9917548847527689
12.17,1.0536826772300019e-11,8.009979950926392e-06,0.000991990009517951,7.599317813713589e-13,0.017253566974145644,0.0010000000000057042,1.0536826772239914e-08,0.008009979950880701,0.9919900095122924
12.18,9.988982930946155e-12,7.780901603005403e-06,0.0009922190884137203,7.432748231015223e-13,0.017677903055423504,0.0010000000000057086,9.988982930889131e-09,0.007780901602960985,0.9922190884080562
12.19,9.468655926441985e-12,7.557731534776401e-06,0.0009924422590022798,7.269882227453954e-13,0.018112940187292207,0.001000000000005712,9.4686559263879e-09,0.0075577315347332315,0.9924422589966109
12.200000000000001,8.974511082599633e-12,7.340334935090687e-06,0.0009926596560961164,7.110636170152122e-13,0.018558956177065745,0.001000000000005718,8.974511082548316e-09,0.007340334935048714,0.9926596560904403
12.21,8.505276288284239e-12,7.128579688689764e-06,0.0009928714118117572,6.954928335119235e-13,0.019016236256551813,0.0010000000000057233,8.50527628823556e-09,0.0071285796886489654,0.9928714118060747
12.22,8.059739157880784e-12,6.922336328752064e-06,0.0009930776556172384,6.802678863583476e-13,0.019485073285151,0.0010000000000057296,8.059739157834606e-09,0.006922336328712401,0.9930776556115485
12.23,7.636744316765408e-12,6.721477990102224e-06,0.000993278514378891,6.653809719315397e-13,0.01996576795855708,0.0010000000000057376,7.636744316721592e-09,0.006721477990063659,0.993278514373192
12.24,7.235190806445089e-12,6.52588036308573e-06,0.0009934741124074699,6.508244646921655e-13,0.020458629023211092,0.0010000000000057465,7.235190806403512e-09,0.006525880363048229,0.9934741124017609
12.25,6.854029604247936e-12,6.335421648110466e-06,0.0009936645715036174,6.365909131086676e-13,0.02096397349666191,0.0010000000000057576,6.854029604208473e-09,0.006335421648073989,0.9936645714978963
12.26,6.492261252657867e-12,6.149982510856632e-06,0.0009938500110026499,6.226730356741739e-13,0.02148212689399436,0.0010000000000057678,6.492261252620421e-09,0.0061499825108211606,0.9938500109969176
12.27,6.14893359359316e-12,5.969446038155194e-06,0.0009940305478186911,6.090637170140095e-13,0.022013423460483864,0.00100000000000578,6.14893359355762e-09,0.005969446038120691,0.9940305478129458
12.280000000000001,5.823139603117221e-12,5.7936976945341945e-06,0.0009942062964881178,5.957560040818104e-13,0.02255820641064755,0.0010000000000057916,5.823139603083495e-09,0.00579369769450064,0.9942062964823597
12.290000000000001,5.51401532226379e-12,5.622625279432378e-06,0.0009943773692123558,5.827431024422776e-13,0.023116828173857382,0.0010000000000058035,5.514015322231789e-09,0.005622625279399747,0.9943773692065849
12.3,5.2207378798330485e-12,5.456118885077451e-06,0.0009945438758999984,5.700183726385616e-13,0.023689650646694704,0.0010000000000058137,5.220737879802696e-09,0.0054561188850457305,0.9945438758942164
12.31,4.942523603191246e-12,5.294070855027428e-06,0.000994705924208272,5.575753266424538e-13,0.024277045452219797,0.001000000000005823,4.942523603162465e-09,0.005294070854996601,0.9947059242024798
12.32,4.678626213270602e-12,5.13637574337159e-06,0.0009948636195838305,5.454076243854831e-13,0.024879394206342113,0.0010000000000058283,4.678626213243334e-09,0.005136375743341654,0.9948636195780323
12.33,4.4283351001253095e-12,4.982930274587467e-06,0.000995017065302906,5.335090703691128e-13,0.025497088791475622,0.0010000000000058287,4.428335100099498e-09,0.004982930274558423,0.9950170652971064
12.34,4.190973675553134e-12,4.8336333040501514e-06,0.0009951663625107944,5.21873610352251e-13,0.02613053163767291,0.0010000000000058183,4.190973675528749e-09,0.0048336333040220275,0.9951663625050042
12.35,3.965897799438065e-12,4.688385779188905e-06,0.0009953116102607087,5.104953281143518e-13,0.02678013601143019,0.0010000000000057955,3.96589779941508e-09,0.004688385779161734,0.9953116102549404
12.36,3.752494276609861e-12,4.547090701286374e-06,0.000995452905551974,4.993684422923975e-13,0.027446326312365946,0.0010000000000057547,3.7524942765882664e-09,0.004547090701260207,0.9954529055462455
12.370000000000001,3.550179421152132e-12,4.40965308791487e-06,0.000995590343367596,4.884873032900818e-13,0.02812953837797545,0.0010000000000056903,3.5501794211319302e-09,0.004409653087889777,0.9955903433619308
12.38,3.358397685219973e-12,4.275979936003844e-06,0.0009957240167111948,4.778463902576141e-13,0.028830219796671382,0.0010000000000055965,3.358397685201178e-09,0.004275979935979913,0.9957240167056223
12.39,3.1766203495515127e-12,4.145980185532219e-06,0.0009958540166433078,4.674403081404984e-13,0.029548830229323225,0.0010000000000054605,3.176620349534167e-09,0.0041459801855095796,0.99585401663787
12.4,3.004344272978686e-12,4.019564683839408e-06,0.0009959804323170889,4.572637847957542e-13,0.030285841739513025,0.0010000000000052725,3.0043442729628458e-09,0.004019564683818215,0.9959804323118375
12.41,2.8410906983551856e-12,3.89664615054766e-06,0.0009961033510133834,4.4731166817408226e-13,0.031041739132731925,0.0010000000000050218,2.841090698340918e-09,0.003896646150528092,0.9961033510083812
12.42,2.686404112430396e-12,3.7771391430887894e-06,0.000996222858175199,4.3757892356643327e-13,0.03181702030474352,0.001000000000004692,2.6864041124177915e-09,0.003777139143071067,0.9962228581705247
12.43,2.5398511573027707e-12,3.660960022827879e-06,0.0009963390374415888,4.28060630913577e-13,0.03261219659934633,0.0010000000000042679,2.539851157291931e-09,0.0036609600228122547,0.9963390374373365
12.44,2.401019591187226e-12,3.548026921776108e-06,0.0009964519706809388,4.18751982177201e-13,0.033427793175773886,0.0010000000000037344,2.4010195911782593e-09,0.003548026921762858,0.9964519706772176
12.450000000000001,2.269517296327545e-12,3.4382597098848564e-06,0.000996561738023671,4.0964827877118087e-13,0.03426434938597321,0.001000000000003073,2.2695172963205706e-09,0.0034382597098742904,0.9965617380206085
12.46,2.1449713319780995e-12,3.3315799629130273e-06,0.0009966684178943804,4.007449290516613e-13,0.03512241916200834,0.0010000000000022647,2.1449713319732416e-09,0.0033315799629054822,0.9966684178921232
12.47,2.027027030467161e-12,3.2279109308590728e-06,0.000996772087043417,3.920374458645632e-13,0.03600257141384269,0.001000000000001303,2.02702703046452e-09,0.0032279109308548668,0.9967720870421181
12.48,1.915347134440208e-12,3.127177506949316e-06,0.0009968728205778778,3.8352144414929563e-13,0.03690539043775486,0.0010000000000001741,1.9153471344398744e-09,0.0031271775069487712,0.9968728205777042
12.49,1.8096109734630798e-12,3.029306197174281e-06,0.0009969706919921019,3.7519263859733323e-13,0.037831476335650566,0.0009999999999988872,1.8096109734650936e-09,0.003029306197177652,0.9969706919932113
12.5,1.70951367824228e-12,2.9342250903635897e-06,0.0009970657731975818,3.6704684136444543e-13,0.038781445445537924,0.000999999999997459,1.7095136782466237e-09,0.0029342250903710452,0.9970657732001152
12.51,1.6147654307961662e-12,2.8418638287913587e-06,0.000997158134552381,3.590799598353533e-13,0.039755930783437705,0.0009999999999959377,1.6147654308027258e-09,0.002841863828802903,0.9971581345564317
12.52,1.5250907489813006e-12,2.75215357930254e-06,0.0009972478448900162,3.5128799443961434e-13,0.04075558249700424,0.0009999999999944094,1.5250907489898268e-09,0.0027521535793179263,0.9972478448955914
12.530000000000001,1.4402278038480474e-12,2.6650270049515585e-06,0.0009973349715478317,3.436670365175844e-13,0.04178106833114097,0.000999999999993011,1.440227803858113e-09,0.0026650270049701844,0.997334971554802
12.540000000000001,1.3599277683650255e-12,2.5804182371441543e-06,0.0009974195803948889,3.362132662353237e-13,0.04283307410589517,0.0009999999999919609,1.3599277683759581e-09,0.0025804182371648985,0.9974195804029072
12.55,1.2839541961150832e-12,2.498262848273047e-06,0.0009975017358593524,3.289229505472906e-13,0.04391230420692592,0.0009999999999915797,1.2839541961258946e-09,0.002498262848294083,0.9975017358677517
12.56,1.2120824286267504e-12,2.418497824838847e-06,0.0009975815009554139,3.217924412058035e-13,0.04501948208884081,0.0009999999999923351,1.2120824286360409e-09,0.0024184978248573846,0.9975815009630602
12.57,1.1440990300621662e-12,2.341061541046595e-06,0.0009976589373097472,3.1481817281614693e-13,0.046155350791702104,0.0009999999999948928,1.1440990300680094e-09,0.0023410615410585514,0.9976589373148425
12.58,1.0798012480388202e-12,2.265893732869138e-06,0.0009977341051875142,3.079966609363105e-13,0.047320673471012153,0.0010000000000001846,1.0798012480386209e-09,0.00226589373286872,0.9977341051873301
12.59,1.0189964994151205e-12,2.192935472568132e-06,0.0009978070635179269,3.013245002203435e-13,0.048516233941486915,0.0010000000000094916,1.0189964994054487e-09,0.0021929354725473173,0.9978070635084562
12.6,9.615018799211404e-13,2.1221291436637544e-06,0.0009978778699194228,2.947983626043225e-13,0.04974283723493411,0.0010000000000245884,9.615018798974986e-10,0.0021221291436115744,0.9978778698948866
12.61,9.071436965642993e-13,2.0534184163439254e-06,0.000997946580724315,2.8841499553395255e-13,0.05100131017255895,0.0010000000000478025,9.071436965209356e-10,0.002053418416245767,0.9979465806766107
12.620000000000001,8.557570217869739e-13,1.986748223304729e-06,0.0009980132510033308,2.821712202328815e-13,0.05229250195202149,0.0010000000000823927,8.557570217164659e-10,0.0019867482231410356,0.9980132509211018
12.63,8.071852684074169e-13,1.922064736036888e-06,0.0009980779346024358,2.7606393001076816e-13,0.05361728474957549,0.001000000000145658,8.071852682898439e-10,0.001922064735756924,0.9980779344570577
